nameLast,nameFirst,playerID,lgID,Age,year,reliability,mIP,mW,mL,mSV,mH,mR,mER,bsrER,ERA,mHR,mSO,mBB,mIBB,mHBP,mWP,mBK
Hancock,Josh,hancojo01,NL,30,2008,0.44,39,2,2,0,39,20,18,19,4.27,5,27,13,1,1,2,0
Rincon,Juan,rincoju01,AL,29,2008,0.6,62,3,3,0,64,32,28,31,4.28,6,53,25,2,3,3,0
Snell,Ian,snellia01,NL,27,2008,0.8,181,10,10,0,184,90,84,88,4.28,21,154,65,4,5,9,0
O'Malley,Ryan,omallry01,NL,28,2008,0.09,61,4,4,0,62,31,29,29,4.28,6,44,24,2,3,2,0
Perez,Beltran,perezbe01,NL,27,2008,0.14,40,2,2,0,40,21,19,19,4.28,5,29,16,2,1,1,0
Marcum,Shaun,marcush01,AL,27,2008,0.71,135,9,6,1,132,67,64,65,4.3,20,105,48,2,5,2,0
Rowland-Smith,Ryan,rowlary01,AL,25,2008,0.3,44,2,2,0,45,23,21,21,4.3,5,38,16,1,2,1,0
Lowry,Noah,lowryno01,NL,28,2008,0.79,154,10,9,0,154,78,72,75,4.3,16,99,67,2,5,4,0
Hensley,Clay,henslcl01,NL,29,2008,0.68,91,5,5,0,91,47,44,43,4.3,8,61,39,3,2,3,0
Maddux,Greg,maddugr01,NL,42,2008,0.82,180,11,11,0,202,93,88,84,4.3,17,101,35,4,4,4,0
Nieve,Fernando,nievefe01,NL,26,2008,0.42,44,2,2,0,43,22,21,21,4.3,6,33,17,2,1,1,0
Matsuzaka,Daisuke,matsuda01,AL,28,2008,0.7,162,11,9,0,156,81,79,76,4.31,19,148,62,2,9,5,0
Smith,Joe,smithjo05,NL,24,2008,0.33,47,3,2,0,48,23,21,24,4.31,5,41,19,2,4,2,0
Schmidt,Jason,schmija01,NL,35,2008,0.72,94,5,5,0,93,49,45,45,4.31,10,78,39,3,3,4,0
Casilla,Santiago,garcija01,AL,28,2008,0.37,51,3,2,1,49,27,25,24,4.32,6,43,20,3,2,3,0
Ohman,Will,ohmanwi01,NL,31,2008,0.51,50,2,3,0,49,25,24,24,4.32,5,44,22,2,2,3,0
Gordon,Tom,gordoto01,NL,41,2008,0.54,51,3,3,10,51,25,24,25,4.32,7,42,19,2,2,2,0
Franklin,Ryan,frankry01,NL,35,2008,0.69,76,4,5,0,79,38,36,37,4.32,10,45,24,3,3,2,0
Detwiler,Ross,detwiro01,NL,22,2008,0.01,25,1,1,0,25,13,12,12,4.32,3,20,9,1,1,1,0
Foster,John,fostejo01,NL,30,2008,0.12,25,2,1,0,25,13,12,12,4.32,3,19,10,1,1,1,0
Urbina,Ugueth,urbinug01,NL,34,2008,0.23,25,1,2,1,24,13,12,12,4.32,3,21,10,1,1,1,0
Romero,Davis,romerda01,AL,25,2008,0.11,27,2,1,0,27,14,13,13,4.33,3,20,10,1,1,1,0
Miller,Matt,millema02,AL,37,2008,0.19,27,1,1,0,27,14,13,13,4.33,3,20,11,1,1,1,0
Westbrook,Jake,westbja01,AL,31,2008,0.8,157,9,9,0,170,83,76,75,4.33,13,95,51,4,5,4,0
Gronkiewicz,Lee,gronkle01,AL,30,2008,0.04,27,1,1,0,28,14,13,13,4.33,3,20,10,1,1,1,0
Clarke,Darren,clarkda06,NL,27,2008,0.01,26,1,1,0,26,13,12,13,4.33,3,19,10,1,1,1,0
Newman,Josh,newmajo01,NL,26,2008,0.02,26,1,1,0,26,14,13,12,4.33,3,20,9,1,1,1,0
Shouse,Brian,shousbr01,NL,40,2008,0.51,53,2,3,1,55,27,25,26,4.33,5,36,20,4,3,1,0
Stetter,Mitch,stettmi01,NL,27,2008,0.05,27,2,1,0,27,14,13,13,4.33,3,21,10,1,2,2,0
German,Franklyn,germafr01,NL,28,2008,0.24,26,1,1,0,26,13,12,13,4.33,3,19,12,1,1,1,0
Kinney,Josh,kinnejo01,NL,29,2008,0.16,27,1,1,0,27,14,13,13,4.33,3,21,10,1,1,1,0
Bisenius,Joseph,bisenjo01,NL,26,2008,0.02,26,1,1,0,26,13,12,13,4.33,3,20,10,1,1,1,0
Rupe,Josh,rupejo01,AL,26,2008,0.2,29,1,1,0,30,15,14,14,4.34,3,20,10,1,1,1,0
Lugo,Ruddy,lugoru01,AL,28,2008,0.54,58,4,2,0,56,30,29,27,4.34,5,40,28,2,3,2,0
Bonderman,Jeremy,bondeje01,AL,26,2008,0.81,169,11,8,0,174,91,84,79,4.34,18,147,52,5,4,7,1
Phillips,Heath,phillhe01,AL,26,2008,0.08,29,2,2,0,30,15,14,14,4.34,3,21,11,1,1,1,0
Rogers,Kenny,rogerke01,AL,44,2008,0.75,111,7,6,0,117,59,52,55,4.34,12,61,40,1,4,2,0
Colome,Jesus,colomje01,NL,31,2008,0.48,58,4,2,0,59,30,28,28,4.34,6,40,23,3,2,3,0
Grabow,John,grabojo02,NL,30,2008,0.56,58,3,3,0,59,30,28,28,4.34,6,47,23,2,2,2,0
Boyer,Blaine,boyerbl01,NL,27,2008,0.17,28,2,1,0,29,15,13,14,4.34,3,21,10,1,1,1,0
Bennett,Jeff,benneje01,NL,28,2008,0.13,55,4,3,0,56,28,26,27,4.34,7,43,19,2,2,2,0
Hull,Eric,huller01,NL,29,2008,0.07,28,1,1,0,28,15,14,13,4.34,3,21,11,1,1,1,0
Arias,Alberto,ariasal02,NL,25,2008,0.08,29,2,1,0,29,15,14,14,4.34,3,21,11,1,1,1,0
Cooper,Brian,coopebr01,NL,34,2008,0.06,29,1,2,0,30,16,14,14,4.34,3,21,11,1,1,1,0
Carrara,Giovanni,carragi01,NL,40,2008,0.33,28,1,2,0,28,15,14,13,4.34,3,21,11,1,1,1,0
Farnsworth,Kyle,farnsky01,AL,32,2008,0.59,62,3,3,3,60,32,30,30,4.35,7,55,26,2,2,3,1
Veras,Jose,verasjo01,AL,28,2008,0.16,31,1,1,1,30,17,16,14,4.35,3,22,12,1,1,1,0
Gaudin,Chad,gaudich01,AL,25,2008,0.73,148,9,9,1,147,77,70,73,4.35,15,112,71,5,5,3,1
Adkins,Jon,adkinjo01,NL,31,2008,0.31,31,1,1,0,32,16,15,15,4.35,3,21,12,1,1,1,0
Petrick,Billy,petribi01,NL,24,2008,0.1,30,2,1,0,29,16,15,14,4.35,4,23,12,1,1,1,0
Torres,Salomon,torresa01,NL,36,2008,0.62,61,3,4,7,63,32,29,30,4.35,6,45,23,3,3,2,0
Bauer,Rick,bauerri01,AL,31,2008,0.36,33,2,1,0,34,17,16,16,4.36,3,21,12,1,2,1,0
Greinke,Zack,greinza01,AL,25,2008,0.68,100,5,6,0,105,51,48,49,4.36,11,80,32,3,4,3,1
Rasner,Darrell,rasneda01,AL,27,2008,0.31,64,4,4,0,66,34,31,31,4.36,7,43,22,1,3,2,0
Embree,Alan,embreal01,AL,38,2008,0.57,64,3,3,7,68,34,32,30,4.36,6,49,21,3,1,1,0
Turnbow,Derrick,turnbde01,NL,30,2008,0.59,65,4,5,11,57,37,34,29,4.36,6,65,34,1,3,5,0
Francis,Jeff,francje01,NL,27,2008,0.82,188,13,9,0,197,96,91,91,4.36,21,134,61,8,8,2,0
Hernandez,Yoel,hernayo01,NL,28,2008,0.15,33,2,2,0,35,18,16,16,4.36,4,25,11,1,1,1,0
Dempster,Ryan,dempsry01,NL,31,2008,0.62,66,3,5,19,65,36,33,31,4.36,6,55,29,3,2,3,0
Ascanio,Jose,ascanjo01,NL,23,2008,0.15,33,2,2,0,33,18,16,16,4.36,4,26,12,2,1,1,0
Narveson,Chris,narvech01,NL,27,2008,0.07,33,2,2,0,33,17,16,16,4.36,4,26,12,1,1,1,0
Walker,Tyler,walkety01,NL,32,2008,0.37,35,2,2,5,36,18,17,17,4.37,3,26,14,2,1,1,0
Sanchez,Romulo,sanchro01,NL,24,2008,0.17,34,2,2,0,33,18,17,16,4.37,4,25,13,1,1,1,0
Speier,Ryan,speiery01,NL,29,2008,0.23,34,3,2,0,36,18,16,17,4.37,3,24,13,1,1,2,0
Cotts,Neal,cottsne01,NL,28,2008,0.45,39,2,2,0,38,20,18,20,4.38,5,31,17,2,2,2,0
Tsao,Chin-hui,tsaoch01,NL,27,2008,0.24,37,2,2,1,36,20,18,18,4.38,5,27,13,1,2,1,0
Backe,Brandon,backebr01,NL,30,2008,0.55,78,5,4,0,79,40,38,38,4.38,9,49,31,1,3,2,0
Bray,Bill,braybi01,NL,25,2008,0.35,37,3,2,1,39,20,18,18,4.38,4,30,13,2,1,1,0
Salmon,Brad,salmobr01,NL,28,2008,0.21,37,2,2,0,37,19,18,18,4.38,4,29,14,1,1,2,0
Ramirez,Ramon,ramirra02,NL,27,2008,0.41,40,3,2,0,40,21,20,19,4.39,4,33,15,2,1,2,0
McBride,Macay,mcbrima01,AL,26,2008,0.46,47,3,2,0,47,26,23,23,4.4,4,39,23,1,2,2,0
Woods,Jake,woodsja01,AL,27,2008,0.5,46,3,2,0,47,24,22,23,4.4,5,32,20,1,2,2,0
Willis,Dontrelle,willido03,NL,26,2008,0.83,185,11,11,0,196,96,87,94,4.4,20,136,67,4,11,6,1
McLemore,Mark,mclemma02,NL,28,2008,0.28,43,3,2,0,44,22,20,22,4.4,5,35,17,2,2,2,0
Calero,Kiko,calerki01,AL,33,2008,0.52,51,3,3,1,52,26,25,25,4.41,5,43,21,2,2,2,0
Hansack,Devern,hansade01,AL,30,2008,0.14,49,3,3,0,50,26,24,24,4.41,6,36,18,1,2,2,0
Hernandez,Orlando,hernaor01,NL,43,2008,0.77,148,9,8,0,139,78,74,71,4.41,21,123,62,4,8,3,1
Thompson,Derek,thompde01,NL,27,2008,0.06,51,3,3,0,52,27,25,25,4.41,6,39,19,2,2,2,0
Thornton,Matt,thornma01,AL,32,2008,0.56,59,4,4,1,59,31,29,29,4.42,6,51,26,4,2,3,0
Reyes,Al,reyesal01,AL,37,2008,0.48,55,3,3,12,52,30,28,26,4.42,8,50,20,1,2,1,0
Carrasco,Hector,carrahe01,AL,39,2008,0.6,56,3,2,0,56,31,27,28,4.42,7,42,23,2,3,3,0
Eyre,Scott,eyresc01,NL,36,2008,0.57,57,2,2,0,59,28,26,30,4.42,6,50,28,3,2,3,0
Johnson,Randy,johnsra05,NL,45,2008,0.75,109,7,6,0,108,60,56,51,4.42,14,97,34,3,6,2,1
Herges,Matt,hergema01,NL,38,2008,0.54,56,3,2,0,60,30,27,28,4.42,6,35,21,2,2,1,0
Cassel,Jack,casseja01,NL,28,2008,0.2,60,3,3,0,65,31,29,30,4.42,6,42,20,2,2,2,0
Hampton,Mike,hamptmi01,NL,36,2008,0.21,60,3,3,0,64,31,29,30,4.42,7,40,21,2,2,2,0
Green,Sean,greense01,AL,29,2008,0.5,62,4,2,0,67,31,29,32,4.43,5,45,27,3,3,2,0
Segovia,Zack,segovza01,NL,25,2008,0.05,63,3,4,0,65,34,32,30,4.43,7,47,22,3,2,2,0
O'Connor,Mike,oconnmi01,NL,28,2008,0.44,69,3,4,0,67,38,35,33,4.43,8,46,27,3,3,4,0
Schilling,Curt,schilcu01,AL,42,2008,0.78,151,9,8,1,171,76,73,76,4.44,20,115,32,2,3,2,0
Patterson,John,pattejo02,NL,30,2008,0.58,80,4,5,0,80,42,40,39,4.44,9,64,31,3,3,4,0
Washburn,Jarrod,washbja01,AL,34,2008,0.81,176,9,12,0,186,92,86,88,4.45,21,105,60,3,7,3,0
Loewen,Adam,loewead01,AL,24,2008,0.54,83,5,4,0,80,46,42,40,4.45,7,68,42,1,5,3,1
Lester,Jon,lestejo01,AL,24,2008,0.57,98,7,3,0,99,51,48,49,4.45,11,77,43,1,4,4,0
Bailey,Homer,baileho02,NL,22,2008,0.34,83,6,4,0,80,47,43,39,4.45,8,60,36,2,4,2,1
Sampson,Chris,sampsch01,NL,30,2008,0.62,112,6,7,0,119,57,54,57,4.46,16,61,32,3,5,3,0
Glavine,Tom,glavito02,NL,42,2008,0.82,180,11,8,0,199,92,87,92,4.48,20,98,60,4,5,2,0
Tadano,Kazuhito,tadanka01,AL,28,2008,0.01,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Rleal,Sendy,rlealse01,AL,28,2008,0.26,30,1,1,0,31,16,15,15,4.5,4,20,12,1,1,1,0
Fruto,Emiliano,frutoem01,AL,24,2008,0.21,29,2,2,0,28,16,15,14,4.5,3,23,12,1,1,2,0
Montero,Agustin,monteag01,AL,31,2008,0.1,26,2,1,0,28,15,13,13,4.5,3,19,9,1,1,1,0
Sauerbeck,Scott,sauersc01,AL,37,2008,0.24,28,1,1,0,29,16,14,14,4.5,3,21,12,1,2,1,0
Dominguez,Juan,dominju01,AL,28,2008,0.21,41,2,3,0,43,22,20,21,4.5,5,30,15,1,2,1,0
Hansen,Craig,hansecr01,AL,25,2008,0.23,29,2,2,0,30,17,15,14,4.5,3,22,11,1,2,1,0
Tracey,Sean,tracese01,AL,28,2008,0.06,26,1,1,0,26,14,13,13,4.5,3,19,10,1,1,2,0
Breslow,Craig,breslcr01,AL,28,2008,0.13,26,1,2,0,27,14,13,13,4.5,3,20,11,1,1,1,0
Harris,Jeff,harrije02,AL,34,2008,0.18,42,2,3,0,43,23,21,21,4.5,5,28,16,1,2,1,0
Perisho,Matt,perisma01,AL,33,2008,0.05,25,2,1,0,26,13,12,13,4.5,3,18,10,1,1,1,0
Lopez,Aquilino,lopezaq01,AL,33,2008,0.2,34,2,2,0,35,18,17,17,4.5,4,24,13,1,2,1,0
Nelson,Joe,nelsojo01,AL,34,2008,0.25,29,1,1,2,29,16,15,14,4.5,3,23,12,1,1,1,0
Stanford,Jason,stanfja01,AL,31,2008,0.23,47,2,2,0,51,26,24,23,4.5,4,33,16,1,2,1,0
Bulger,Jason,bulgeja01,AL,30,2008,0.11,28,2,1,0,29,15,14,14,4.5,3,22,11,1,1,1,0
Prinz,Bret,prinzbr01,AL,31,2008,0.05,27,1,2,0,28,15,14,13,4.5,3,19,10,1,1,1,0
Moseley,Dustin,moseldu01,AL,27,2008,0.53,79,4,3,0,85,42,40,39,4.5,8,50,25,2,3,4,1
Robertson,Nate,roberna01,AL,31,2008,0.81,170,9,12,0,179,90,84,86,4.5,21,115,60,2,5,5,1
Gobble,Jimmy,gobblji01,AL,27,2008,0.59,62,3,3,1,66,33,30,32,4.5,7,53,24,3,2,4,0
Bale,John,balejo01,AL,34,2008,0.31,45,2,2,0,49,23,22,23,4.5,4,37,18,2,2,2,0
McCarthy,Brandon,mccarbr01,AL,25,2008,0.67,99,5,7,0,99,54,50,49,4.5,12,71,40,3,3,4,1
White,Bill,whitebi04,AL,30,2008,0.1,30,2,1,0,31,16,15,15,4.5,3,22,12,1,2,1,0
Woodyard,Mark,woodyma01,AL,30,2008,0.02,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Gassner,Dave,gassnda01,AL,30,2008,0.03,60,4,3,0,63,33,30,30,4.5,7,43,22,2,2,2,0
Galarraga,Armando,galarar01,AL,26,2008,0.09,41,2,2,0,42,22,21,20,4.5,5,31,16,1,1,1,0
Murray,A.J.,murraaj01,AL,26,2008,0.24,44,2,3,0,44,23,22,22,4.5,6,32,18,1,1,1,0
Komine,Shane,kominsh01,AL,28,2008,0.13,44,2,2,0,45,23,22,22,4.5,6,29,17,1,2,1,0
Grilli,Jason,grillja01,AL,32,2008,0.59,71,4,3,0,73,39,36,35,4.5,6,50,28,2,4,4,0
Garza,Matt,garzama01,AL,25,2008,0.57,104,6,8,0,114,56,49,55,4.5,11,82,40,3,4,4,0
Saunders,Joe,saundjo01,AL,27,2008,0.64,121,9,6,0,131,65,60,61,4.5,12,85,43,2,3,4,0
Buckner,Billy,bucknbi02,AL,25,2008,0.28,67,3,4,0,69,36,34,33,4.5,8,46,26,1,2,2,0
League,Brandon,leagubr01,AL,25,2008,0.37,35,2,2,0,36,19,17,18,4.5,4,25,13,1,2,2,0
Lara,Juan,laraju01,AL,27,2008,0.05,26,1,1,0,27,14,13,13,4.5,3,19,9,1,1,1,0
Baek,Cha Seung,baekch01,AL,28,2008,0.52,96,6,4,0,102,53,50,46,4.5,10,68,29,2,4,3,0
Bruney,Brian,brunebr01,AL,26,2008,0.47,52,3,3,2,50,28,26,26,4.5,5,44,28,1,3,3,0
Haeger,Charlie,haegech01,AL,25,2008,0.21,34,2,2,0,35,20,17,17,4.5,4,25,15,1,1,1,0
Mussina,Mike,mussimi01,AL,40,2008,0.79,155,10,8,0,174,84,79,76,4.5,16,113,40,2,5,2,0
Doyne,Cory,doyneco01,AL,27,2008,0.04,27,1,1,0,28,15,14,13,4.5,3,20,10,1,1,1,0
Choate,Randy,choatra01,NL,33,2008,0.13,27,1,1,0,29,15,13,14,4.5,3,20,10,1,2,1,0
Ramirez,Erasmo,ramirer01,NL,32,2008,0.14,28,1,1,0,29,14,14,14,4.5,3,19,10,1,1,1,0
Buchholz,Taylor,buchhta01,NL,27,2008,0.66,96,6,6,0,99,54,50,46,4.5,12,67,28,3,3,3,0
Murphy,Bill,murphbi02,NL,27,2008,0.07,28,1,1,0,29,15,14,14,4.5,3,20,12,1,1,1,0
Rakers,Aaron,rakeraa01,NL,31,2008,0.06,25,1,1,0,26,13,12,13,4.5,3,19,9,1,1,1,0
Sosa,Jorge,sosajo02,NL,31,2008,0.73,105,7,7,1,109,56,52,53,4.5,14,69,40,4,1,2,0
Yates,Tyler,yatesty01,NL,31,2008,0.53,63,3,4,1,62,36,32,31,4.5,7,55,28,5,2,2,0
Colyer,Steve,colyest01,NL,29,2008,0.04,27,1,2,0,29,14,13,14,4.5,3,20,11,1,1,1,0
Coutlangus,Jon,coutljo01,NL,28,2008,0.32,45,3,2,0,45,24,22,23,4.5,5,37,21,1,3,3,0
Collazo,Willie,collawi01,NL,29,2008,0.06,28,1,1,0,29,15,14,14,4.5,3,20,11,1,1,1,0
Meloan,Jonathan,meloajo01,NL,24,2008,0.08,29,2,1,0,29,16,15,14,4.5,3,22,12,1,1,1,0
Garcia,Harvey,garciha01,NL,24,2008,0.12,31,2,2,0,32,16,15,16,4.5,4,26,12,1,1,1,0
Devine,Joey,devinjo01,NL,25,2008,0.14,30,2,1,0,30,16,15,15,4.5,3,24,14,2,1,2,0
Bergmann,Jay,bergmja01,NL,27,2008,0.65,109,5,5,0,105,60,57,52,4.5,15,85,41,3,4,4,0
McBeth,Marcus,mcbetma01,NL,28,2008,0.18,35,3,2,0,36,19,18,17,4.5,4,27,13,1,1,2,0
Martinez,Carlos,martica03,NL,26,2008,0.1,27,1,2,0,28,14,13,14,4.5,4,21,10,1,1,1,0
Zagurski,Mike,zagurmi01,NL,25,2008,0.19,36,2,2,0,37,19,18,18,4.5,4,29,14,2,1,2,0
Miller,Trever,milletr02,NL,35,2008,0.52,53,2,2,1,53,27,26,27,4.5,7,46,22,4,4,2,0
Looper,Braden,loopebr01,NL,34,2008,0.73,131,9,8,4,139,71,67,64,4.5,15,73,42,4,4,1,1
Schultz,Mike,schulmi02,NL,29,2008,0.01,25,1,1,0,26,13,12,13,4.5,3,19,9,1,1,1,0
Pignatiello,Carmen,pignaca01,NL,26,2008,0.02,26,1,1,0,27,14,13,13,4.5,3,20,9,1,1,1,0
Childers,Matt,childma01,NL,30,2008,0.01,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Powell,Jay,powelja04,NL,36,2008,0.01,25,1,1,0,26,13,12,13,4.5,3,18,10,1,1,1,0
Winkelsas,Joe,winkejo01,NL,35,2008,0.05,26,1,2,0,27,15,13,13,4.5,3,19,10,1,1,1,0
Heredia,Felix,heredfe01,NL,33,2008,0.01,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
Santiago,Jose,santijo03,NL,34,2008,0.02,25,1,1,0,27,13,12,13,4.5,3,18,9,1,1,1,0
Mecir,Jim,mecirji01,NL,38,2008,0.14,25,1,2,0,26,13,12,13,4.5,3,18,10,1,1,1,0
Cassidy,Scott,cassisc01,NL,33,2008,0.27,29,2,2,0,30,16,14,15,4.5,4,25,11,1,1,1,0
Rhodes,Arthur,rhodear01,NL,39,2008,0.34,30,1,2,1,31,16,15,15,4.5,3,24,13,2,1,2,0
Brooks,Frank,brookfr01,NL,30,2008,0,25,1,1,0,26,13,12,13,4.5,3,19,9,1,1,1,0
Vasquez,Jorge,vasqujo01,NL,30,2008,0.03,25,1,1,0,26,13,12,13,4.5,3,19,9,1,1,1,0
Bump,Nate,bumpna01,NL,32,2008,0.12,25,1,1,0,26,13,12,13,4.5,3,18,9,1,1,1,0
White,Matt,whitema03,NL,31,2008,0.01,60,3,4,0,62,33,30,30,4.5,7,44,23,2,3,2,0
Novoa,Roberto,novoaro01,NL,29,2008,0.42,33,2,2,0,34,18,16,17,4.5,4,25,13,2,2,2,0
Shackelford,Brian,shackbr01,NL,32,2008,0.19,27,1,1,0,27,15,14,13,4.5,3,20,10,1,2,1,0
Stockman,Phil,stockph01,NL,28,2008,0.03,25,1,1,0,26,13,12,13,4.5,3,19,10,1,1,1,0
Barzilla,Phil,barziph01,NL,29,2008,0,25,1,1,0,26,13,12,13,4.5,3,19,9,1,1,1,0
Fulchino,Jeff,fulchje01,NL,29,2008,0,25,1,1,0,26,13,12,13,4.5,3,19,9,1,1,1,0
Gallo,Mike,gallomi01,NL,31,2008,0.17,27,1,2,0,29,14,13,14,4.5,3,19,10,1,1,1,0
Corcoran,Roy,corcoro01,NL,28,2008,0.04,26,1,2,0,27,14,13,13,4.5,3,20,10,1,1,1,0
Cortes,David,corteda01,NL,35,2008,0.29,28,2,1,0,30,15,14,14,4.5,3,19,9,1,1,1,0
Esposito,Mike,esposmi01,NL,27,2008,0.05,60,3,4,0,62,32,30,30,4.5,7,44,23,2,2,2,0
Walrond,Les,walrole01,NL,32,2008,0.12,34,2,2,0,35,19,17,17,4.5,4,27,14,1,1,1,0
Oxspring,Chris,oxsprch01,NL,31,2008,0.04,25,1,1,0,26,14,12,13,4.5,3,19,9,1,1,1,0
Daigle,Casey,daiglca01,NL,27,2008,0.08,26,1,1,0,27,14,13,13,4.5,3,19,10,1,1,1,0
Franklin,Wayne,frankwa01,NL,34,2008,0.1,26,1,1,0,27,15,13,13,4.5,3,18,11,1,1,1,0
Muniz,Carlos,munizca01,NL,27,2008,0.03,26,1,1,0,26,14,13,13,4.5,3,20,10,1,1,1,0
Giese,Dan,gieseda01,NL,31,2008,0.1,30,1,2,0,30,16,15,15,4.5,4,22,11,1,1,1,0
Gutierrez,Juan,gutieju01,NL,25,2008,0.19,51,3,3,0,52,28,26,25,4.5,6,39,18,2,2,2,0
Munter,Scott,muntesc01,NL,28,2008,0.3,33,2,2,0,35,18,17,16,4.5,3,20,13,1,1,1,0
Carvajal,Marcos,carvama01,NL,24,2008,0.2,27,1,1,0,28,15,14,13,4.5,3,21,10,1,1,1,0
McClellan,Zach,mccleza01,NL,30,2008,0.14,32,2,2,0,35,18,16,16,4.5,3,25,12,2,1,1,0
Cate,Troy,catetr01,NL,28,2008,0.15,33,2,2,0,34,17,16,17,4.5,4,25,13,1,1,1,0
Asencio,Miguel,asencmi01,NL,28,2008,0.05,37,2,2,0,39,21,18,19,4.5,4,28,14,1,2,1,0
Greisinger,Seth,greisse01,NL,33,2008,0.02,60,3,3,0,63,32,30,30,4.5,7,44,22,2,2,2,0
White,Gabe,whitega01,NL,37,2008,0.03,25,1,1,0,27,13,12,13,4.5,3,18,9,1,1,1,0
Perez,Oliver,perezol01,NL,27,2008,0.76,160,10,11,0,154,93,80,81,4.53,22,147,76,2,7,6,0
Capuano,Chris,capuach01,NL,30,2008,0.81,155,8,10,0,165,84,77,79,4.53,20,126,50,3,7,6,1
Sowers,Jeremy,sowerje01,AL,25,2008,0.59,103,5,6,0,108,56,54,50,4.54,12,56,32,2,4,3,0
Redding,Tim,redditi01,NL,30,2008,0.51,100,4,7,0,104,53,49,52,4.54,12,65,42,4,5,2,1
Thompson,Brad,thompbr01,NL,26,2008,0.68,103,6,5,0,111,54,49,55,4.54,14,57,34,3,8,3,0
Marshall,Sean,marshse01,NL,26,2008,0.68,122,7,8,0,125,68,61,62,4.54,16,83,47,3,4,5,0
Gonzalez,Edgar,gonzaed01,NL,25,2008,0.59,94,7,5,0,97,51,48,47,4.55,14,64,28,3,4,4,1
Bush,David,bushda01,NL,29,2008,0.81,172,10,10,0,183,95,90,84,4.55,22,126,42,2,11,4,0
Baker,Scott,bakersc02,AL,27,2008,0.71,139,8,9,0,155,75,71,70,4.56,17,102,35,3,5,1,0
Madson,Ryan,madsory01,NL,28,2008,0.66,71,4,4,1,76,38,35,37,4.56,8,54,26,3,4,4,1
Wellemeyer,Todd,welleto01,NL,30,2008,0.62,78,3,4,0,76,44,39,40,4.56,9,59,39,3,3,5,0
Borowski,Joe,borowjo01,AL,37,2008,0.59,65,3,4,25,69,35,33,33,4.57,8,51,23,3,2,2,0
Affeldt,Jeremy,affelje01,NL,29,2008,0.61,66,4,4,0,64,38,35,32,4.57,6,46,33,5,2,4,0
Seanez,Rudy,seaneru01,NL,40,2008,0.6,68,5,3,0,72,35,32,37,4.57,9,61,29,3,3,4,0
Mateo,Juan,mateoju02,NL,26,2008,0.26,61,3,4,0,63,34,31,31,4.57,7,47,24,2,3,2,0
Hirsh,Jason,hirshja01,NL,26,2008,0.62,121,6,8,0,116,67,63,60,4.57,18,85,49,5,4,6,1
Windsor,Jason,windsja01,AL,26,2008,0.09,53,3,3,0,56,30,27,27,4.58,6,38,19,1,2,2,0
Francisco,Frank,francfr01,AL,29,2008,0.42,55,2,2,0,56,30,28,28,4.58,5,43,26,2,2,4,0
Madritsch,Bobby,madribo01,AL,32,2008,0.02,60,3,4,0,63,33,31,30,4.58,7,43,22,2,2,2,0
Nunez,Leo,nunezle01,AL,25,2008,0.44,55,3,3,0,58,30,28,28,4.58,7,42,18,1,2,2,0
Schoeneweis,Scott,schoesc01,NL,35,2008,0.56,60,2,3,2,61,33,31,30,4.58,6,41,26,4,3,3,0
Davis,Doug,davisdo02,NL,33,2008,0.82,177,10,10,0,185,95,88,92,4.58,19,137,82,4,5,6,1
Garcia,Freddy,garcifr02,NL,33,2008,0.76,111,6,6,0,118,60,57,56,4.58,15,78,33,3,4,6,0
Jackson,Zach,jacksza01,NL,25,2008,0.22,59,3,3,0,63,33,30,30,4.58,7,43,21,2,3,2,0
MacDougal,Mike,macdomi01,AL,31,2008,0.49,49,3,4,3,51,28,25,25,4.59,4,41,22,2,2,4,0
Feldman,Scott,feldmsc01,AL,25,2008,0.44,49,2,3,0,50,26,25,25,4.59,5,33,22,2,3,2,1
Foppert,Jesse,foppeje01,NL,28,2008,0.04,48,3,3,0,50,26,24,25,4.59,6,36,19,2,2,2,0
Slowey,Kevin,sloweke01,AL,24,2008,0.43,88,5,3,0,96,48,44,46,4.6,14,66,24,1,2,4,0
White,Sean,whitese02,AL,27,2008,0.28,43,2,2,0,43,24,23,21,4.6,4,28,18,1,4,3,0
Salas,Juan,salasju01,AL,30,2008,0.33,44,2,2,0,46,24,21,24,4.6,6,32,17,1,3,3,0
Capellan,Jose,capeljo01,AL,27,2008,0.47,45,2,3,0,46,25,23,23,4.6,6,35,17,2,2,2,0
Burgos,Ambiorix,burgoam01,NL,24,2008,0.51,44,2,2,4,43,23,22,23,4.6,6,40,19,2,3,4,1
Chacin,Gustavo,chacigu01,AL,28,2008,0.63,82,6,4,0,85,44,42,42,4.61,11,52,31,2,4,1,0
Banks,Josh,banksjo01,AL,26,2008,0.08,40,2,2,0,43,22,21,20,4.61,5,29,14,1,1,1,0
Atchison,Scott,atchisc01,NL,32,2008,0.27,40,2,2,0,42,21,20,21,4.61,5,31,15,1,2,2,0
Maholm,Paul,maholpa01,NL,26,2008,0.78,166,9,11,0,181,93,85,85,4.61,18,110,58,4,7,4,0
